ags,credited_m2,all_roof_m2,truth_kw,pred_kw_credited_m2,pred_kw_all_roof_m2
07232050,2643.2394279091113,128138.7468,1419.305,738.2303398207357,1131.465134244
07232311,10652.083452378316,444353.70810000005,835.84,2975.0203874147396,3923.643242523
07235091,564.1693196715951,33958.250499999995,249.862,157.5668492910798,299.85135191499995
07235125,596.7785836665058,21917.0972,6694.367,166.6742906322184,193.527968276
07231009,2044.2893378258975,101838.9393,1039.925,570.9495691613948,899.2378340189999
07231026,1057.6905614316208,49933.3049,354.02,295.40239690223734,440.911082267
07231046,3740.746567706572,159855.38440000004,1416.715,1044.7531088947685,1411.5230442520003
07231065,749.3686020311125,36701.467899999996,216.985,209.2911568612694,324.07396155699996
07231116,207.17078201753608,11312.575799999999,67.32000000000001,57.86072770967765,99.89004431399998
07232105,2.905623907781143,275.0304,716.301,0.8115117012041954,2.4285184319999997
07232228,1220.5661758438578,59204.037599999996,915.865,340.891927251431,522.7716520079999
07232282,2042.747975064974,104352.90030000001,686.915,570.5190819558966,921.436109649
07231082,603.381363220744,35046.505900000004,294.735,168.51838093392158,309.460647097
07233008,749.5958449830284,45533.16070000001,345.055,209.35462354531,402.05780898100005
07233017,1109.2073485944934,55969.8125,475.6,309.79052038895605,494.21344437499994
07233026,0.5447721593978546,50.5692,5806.265,0.1521494163982268,0.44652603599999996
07233043,946.8292572666969,45401.2444,365.2,264.4399432620158,400.892988052
07233052,1293.1886446406775,65614.3019,383.55,361.1746565616948,579.374285777
07233065,499.2958079524617,26731.856799999998,188.35,139.44832620304302,236.04229554399996
07233079,897.6770839809016,51506.1599,413.903,250.71223278502598,454.799391917
07131033,498.16964561202366,29093.8734,649.085,139.13380032298207,256.898902122
07131062,61.82475032299161,2547.2214999999997,174.005,17.267034517708325,22.491965844999996
05366004,36825.857152709475,1870102.2066000002,16597.665,10285.09364418023,16513.002484278
05366016,173501.24975432208,4871914.8973,43510.55,48457.16404388461,43019.008543159
05362020,31579.51445230118,1455858.7437,34383.703,8819.842591383196,12855.232706870998
05162004,21140.838473334723,962797.2243,30640.559,5904.424777217654,8501.499490569
05362036,90284.35832935358,2895203.9038,28985.798,25215.51843780516,25564.650470554
05111000,621576.9628918853,23743360.3656,78199.498,173600.22996607464,209653.872028248
05170008,38227.414228371796,1773393.3476,21254.541,10676.534519841958,15659.063259307999
05170016,48724.13049920056,1529126.0842000002,14458.33,13608.162407121723,13502.183323486
05170036,36413.43320822775,1668441.3646,17381.992,10169.907760725926,14732.337249417998
05554012,145645.7141297612,4775519.5072,67980.768,40677.391499301004,42167.837248576
05554040,34394.50515957364,1365130.1949,24353.579,9606.04134601732,12054.099620967
05554060,55350.75451616863,1455372.3397,19047.282,15458.912228820735,12850.937759550998
10041512,1415.8840183716225,82731.4985,4082.033,395.4422474910104,730.519131755
10041515,334.22140353865836,10915.459900000002,12705.981,93.34469579431189,96.38351091700001
10044116,24212.1851310471,1191255.7109,12309.073,6762.221185250144,10518.787927247
10044118,28629.430703803868,1404294.9366000001,10767.576,7995.913701265382,12399.924290178
10044122,21087.669607773518,592558.5547,2973.096,5889.575244755066,5232.292038000999
10044123,12636.232343670732,604988.0368,3349.695,3529.1733312637984,5342.044364943999
10044112,34210.80609792633,1616698.3725,15953.578,9554.736035089845,14275.446629175
10044117,34524.6372670111,1586059.1760999998,14667.868,9642.38594230353,14004.902524962998
10042116,36924.5767159122,1575600.1989000002,15648.016,10312.665030987117,13912.549756287
10042117,13309.257107309953,685902.7651,5594.403,3717.142417500597,6056.521415832999
07235058,8275.26865636975,258677.86229999998,1942.999,2311.199783037507,2284.125524109
07235103,1.537192878087195,158.0285,2268.408,0.4293225989209727,1.395391655
07235114,4760.851399437795,213495.70309999998,2488.157,1329.6581873489818,1885.1670583729997
07235142,1502.4923641907185,83688.9339,644.11,419.6310923948257,738.973286337
07231053,21323.020437829076,399043.96109999996,3510.247,5955.306378081283,3523.558176512999
07231111,1634.6278896461001,86588.1094,763.8199999999999,456.53522329925926,764.5730060019999
07235004,1783.5847826326994,88438.0387,1406.953,498.1373939414866,780.907881721
07235015,1556.7105731870174,68596.2039,734.13,434.77369598540207,605.7044804369999
07235019,1202.9835068930324,51601.0364,406.765,335.981263640155,455.6371514119999
07235022,3045.086247908823,148641.2878,1377.52,850.4621381784552,1312.5025712739998
07235026,13769.758008491914,249908.9107,4940.62,3845.7557141917064,2206.695681481
07235063,2972.4155399040606,120057.64510000001,831.03,830.165936139805,1060.109006233
07235067,953.8182216684615,45221.123400000004,372.04,266.3918911297846,399.302519622
07235074,5482.261157922988,230485.5578,1837.275,1531.1407187963111,2035.1874753739999
07235077,144.02606427561167,8378.7989,42.32,40.22503949153558,73.98479428699999
07235078,3483.3169916717143,105406.12030000001,1699.338,972.855602603993,930.736042249
07235083,4272.623926841787,195154.9248,1918.187,1193.3011365276425,1723.2179859839998
07235108,1032.6493036347524,47540.8911,284.07,288.40862401214997,419.78606841299995
07235115,2011.2346965349825,112801.64520000001,866.365,561.7177383952552,996.0385271160001
07235120,435.7682695494613,21636.335100000004,166.315,121.70572000246904,191.048838933
07235134,872.3910578335909,35531.574199999995,384.09,243.65009854234358,313.74380018599993
07231007,2016.7402861114952,103743.7101,891.36,563.2553945080795,916.0569601829999
07231013,1101.6379965104502,52552.3474,563.8050000000001,307.6764760454036,464.0372275419999
07231023,445.4508204359265,19682.2592,167.755,124.40995963954991,173.794348736
07231024,2764.246748210303,143252.0309,1260.38,772.0264743076555,1264.915432847
07231031,1110.9144023949007,53810.0017,716.15,310.2672834448718,475.142315011
07231050,349.1120048431152,17599.864100000003,230.05,97.50349183263363,155.406800003
07231069,2453.82440612954,137631.97530000002,1114.12,685.3286183879192,1215.2903418990002
07231113,9019.644958330739,279194.5714,2714.625,2519.096640412192,2465.288065462
07231117,3222.1847717659157,135154.224,860.701,899.9239849065025,1193.4117979199998
07231134,86410.47569903129,1908664.6264999998,15170.514,24133.581757982447,16853.508651995
07231036,492.4119750497801,27341.173199999997,245.835,137.52574051165308,241.42255935599997
07231062,1603.1983539444107,70884.9621,1331.538,447.7572682731344,625.914215343
07231080,4004.7532658312743,171879.9617,1817.725,1118.4875396140164,1517.700061811
07231085,1359.1460246864658,73459.7144,788.36,379.595893234683,648.649278152
07231091,597.6667825844426,21727.3501,166.86,166.92235570800895,191.85250138299998
07231100,764.3664715294342,42446.3349,499.856,213.47991183345567,374.801137167
07231108,1404.0406487177236,73065.3717,673.305,392.134512780373,645.167232111
07231114,645.6887579234144,27870.245999999996,418.0,180.3344132004304,246.09427217999993
07231025,1168.4755857173311,56799.605,714.225,326.3435463349934,501.54051215
07231074,1869.6629347657781,91220.68760000002,744.49,522.1781610507342,805.4786715080002
07231104,729.1149048137398,39123.19530000001,431.065,203.63450176542938,345.45781449900005
07231127,13307.758793282323,105398.52939999998,1234.837,3716.7239533758197,930.6690146019998
07233011,555.4381380408843,26879.5508,163.115,155.12831757343855,237.346433564
07233063,1469.1671679886667,73420.69769999999,967.985,410.3236983475547,648.3047606909998
07233074,599.0824237365485,35086.151,370.905,167.31773012538062,309.81071332999994
07233075,2255.9797628246915,130789.3187,1220.045,630.0725879593081,1154.8696841209999
07233501,20644.21122856996,829554.465,6913.632,5765.721754027303,7324.9659259499995
07233006,0.4900054589869942,49.536500000000004,160.507,0.1368536246404776,0.437407295
07233018,2708.3461665656414,87957.0149,933.355,756.414000860118,776.6604415669999
07233020,6424.419099782588,172132.46850000002,2070.859,1794.276010378279,1519.929696855
07233030,2.6071502446021295,174.4933,304.145,0.7281509918149287,1.540775839
07233031,740.0807202278514,29286.596700000002,376.455,206.69714435243662,258.600648861
07233040,495.54717571431866,23979.7427,289.69,138.40137070525205,211.74112804099997
07233042,8966.800311838719,244079.69030000002,1681.632,2504.3376590934354,2155.223665349
07233048,429.7518204402723,22754.222200000004,273.08,120.02538593076365,200.919782026
07233049,3954.482187833057,72333.519,857.885,1104.4473302398944,638.7049727699999
07233055,802.1001244440074,49174.754,627.895,224.01854375596682,434.21307781999997
07131008,811.3418301566633,31165.856699999997,620.25,226.59965974445447,275.19451466099997
07131009,0.9146159329273235,77.9077,324.07,0.25544308390727216,0.687924991
07131015,207.04480468545415,11900.0847,111.095,57.82554350060049,105.07774790099998
07131030,88.7343607320335,5639.1968,265.6,24.782619608849632,49.794107743999994
07131065,718.4065663368532,31367.8681,133.655,200.6437699122197,276.978275323
07131075,431.9651314642489,18329.8423,216.32,120.64354156665006,161.852507509
07131079,503.9566500856331,21427.161,290.82,140.75005280241646,189.20183163
07131086,6.489937520069671,408.20169999999996,84.16499999999999,1.8125746499802584,3.6044210109999995
07233010,11.506469736575706,578.1304,363.895,3.213641932728229,5.104891432
07233054,399.6648567595396,24700.1534,322.94,111.6223978443718,218.10235452199998
07233076,1534.0405467440896,70485.506,2306.691,428.4421843001568,622.3870179799999
07233205,565.0666333779383,35269.068799999994,259.845,157.81746003612437,311.4258775039999
07233206,830.2787988400314,40159.3418,435.305,231.88856572803235,354.606988094
07233207,400.69274329641723,21137.866599999998,91.125,111.90947627525637,186.64736207799996
07233212,399.9538970123478,15542.952700000002,389.125,111.7031238965786,137.244272341
07233229,1852.0229493283118,81936.3813,893.63,517.2514895179041,723.4982468789999
05366040,37614.838889481514,1463390.086,16006.342,10505.448353443291,12921.734459379999
05382064,51360.50584188212,1649372.7598,16119.167,14344.475676579257,14563.961469034
05315000,418924.8321814946,8605817.2626,156520.048,117001.51637996963,75989.36642875799
05117000,75524.21571864714,3116799.4414999997,34651.856999999996,21093.15820806096,27521.339068444995
05158028,122569.77730018662,4981520.8374,28540.461,34232.51310216912,43986.828994241994
05119000,238805.1485907007,9965175.595600002,32798.87,66695.8899498968,87992.50050914801
05512000,153306.95337505292,6820408.2323,43221.998,42817.09900811853,60224.204691209
05554056,76515.97203311931,2366134.0686,38558.413,21370.14582912989,20892.963825737996
10041100,72838.58585712676,3251714.6772,47225.204,20343.088644036932,28712.640599675997
10041513,9964.304128370513,584853.9088999999,13531.992,2782.9305000126005,5164.260015586999
10043111,9781.89479366189,491036.12119999994,13270.369,2731.985396921829,4335.848950195999
10046115,20237.610428221626,827010.63,7046.224,5652.162216498017,7302.503862899999
10046118,21577.845238677393,1106849.7894,11789.841,6026.476396710209,9773.483640401999
07231017,342.9606163201802,17296.2394,184.54000000000002,95.78547053206312,152.72579390199996
07231078,274.88888659208044,13524.6227,87.36,76.77371713630214,119.42241844099999
07231093,43.62528473847158,2477.5301000000004,251.38,12.184105774607726,21.876590783
07231115,644.5611323795671,30818.281799999997,221.044,180.0194786622893,272.12542829399996
07231122,544.2231619837823,29067.215099999998,252.81,151.99608691045057,256.663509333
07231202,702.2332399423617,33641.9977,435.33,196.1267215835022,297.058839691
07235005,967.0596732955833,50263.0911,411.745,270.0900961547234,443.8230944129999
07235008,2406.6942222953476,115782.5201,1165.7,672.1656293448676,1022.3596524829999
07235030,752.9933189899039,46061.3807,446.045,210.30350406069024,406.721991581
07235045,5900.867130895182,124879.5791,6173.717,1648.0531809877152,1102.686683453
07235047,937.1435469820505,46006.658200000005,266.71299999999997,261.7348212366169,406.238791906
07235092,738.3519505169078,28885.7317,340.174,206.21431625986716,255.06101091099998
07235112,959.6964871684336,55327.363999999994,566.385,268.0336319012718,488.5406241199999
07231006,1007.7550459094186,53084.963,520.225,281.4559067720415,468.74022329
07231058,1602.2585990738487,52086.7633,176.74,447.4948041353352,459.92611993899993
07231086,1151.0801738609653,53680.929299999996,562.77,321.485181757629,474.0026057189999
07231092,5363.7321756524525,237767.7922,1832.971,1498.0367593379733,2099.489605126
07231105,5170.148190746833,238620.14440000002,2895.768,1443.970688193683,2107.015875052
07231133,934.0116880374426,47420.7036,1278.855,260.86012435197733,418.72481278799995
07231203,522.9939181693991,24267.4282,145.85,146.06697140553146,214.28139100599998
07231204,1709.6167676470504,80548.2271,515.535,477.47886703614466,711.240845293
07235207,3120.1436195582974,132539.01929999999,1046.325,871.4249115064368,1170.3195404189998
07231001,3793.881663731909,171259.3167,2214.83,1059.593209863685,1512.2197664609998
07231066,724.5765208799277,36089.7656,179.14000000000001,202.36697651655498,318.67263024799996
07231081,2.0535360989867897,120.5979,1328.098,0.5735320970860205,1.064879457
07231103,4711.853760510016,212289.7171,2237.791,1315.9736367728424,1874.5182019929998
07231107,2578.250105885152,103915.65269999999,977.5,720.0794720726641,917.5752133409999
07231004,3.2560639758114904,425.4215,1370.571,0.9093861078043911,3.7564718449999996
07231020,142.90159097348047,9749.366800000002,141.045,39.91098534298336,86.086908844
07231033,662.4796695483528,40526.0331,551.335,185.02394690815945,357.84487227299996
07231044,874.7260799104522,29716.199099999998,309.0,244.3022468581902,262.394038053
07231049,1036.7549670895346,61561.846600000004,788.78,289.5552947584361,543.591105478
07231057,4.212789988750584,386.6023,855.435,1.1765901159581507,3.413698309
07231095,1155.0864242592684,62367.21140000001,649.775,322.60408743137106,550.702476662
07231096,878.5180295436866,43422.7363,558.86,245.36130047125621,383.42276152899996
07231101,822.6767143188877,34214.0558,326.505,229.76537954212213,302.11011271399997
07231132,273.4603262942129,12884.2016,174.47,76.37473453071071,113.767500128
07231136,9.013865889313415,315.7663,1643.925,2.5174826042263434,2.7882164289999998
07135091,0.13163861251691075,19.5,283.85,0.036765348089848,0.17218499999999998
07233016,894.0031135021771,45087.857800000005,399.336,249.68612957002304,398.12578437400003
